MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,Year Remod/Add Cats,Low Qual SF Cat,Garage Yr Blt Class,Porch Cat,Screen Porch Cat
20,RL,200.0,43500,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Non,Non,Non,Non,0.0,Non,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,2034,0,2034,0.0,0.0,1,0,2,1,TA,9,Min1,0,None,2Types,RFn,4.0,1041.0,TA,TA,N,483,266,0,GdPrv,6,2007,WD ,11.77528972943772,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RM,52.0,6240,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,449.0,989.0,GasA,TA,Y,SBrkr,1245,764,2009,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,20,0,MnPrv,1,2008,WD ,11.918390573078392,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,95.0,13015,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,RFn,2.0,462.0,TA,TA,Y,0,0,0,Non,6,2006,WD ,11.884489021402711,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
90,RL,63.0,9297,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,Y,SBrkr,1728,0,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,None,Detchd,Unf,2.0,560.0,TA,TA,Y,0,0,0,Non,7,2006,WD ,12.144197241812087,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,57.0,8773,Pave,None,IR,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,Y,SBrkr,916,684,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,460.0,TA,TA,Y,100,38,0,Non,8,2007,WD ,12.037653993905211,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,74.0,8536,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,1125.0,GasA,Gd,Y,SBrkr,1125,0,1125,0.0,0.0,1,1,2,1,TA,5,Typ,0,None,Attchd,Unf,2.0,430.0,TA,TA,Y,80,64,0,Non,4,2007,New,11.951180395901384,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,FV,59.0,4282,Pave,Pave,IR,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,1391.0,GasA,Ex,Y,SBrkr,1391,0,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,RFn,2.0,530.0,TA,TA,Y,156,158,0,Non,7,2008,WD ,12.185869938212655,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,8740,Pave,None,IR,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,435.0,TA,TA,Y,264,48,0,Non,7,2007,WD ,12.299107511497363,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,65.0,10237,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,RR,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,390.0,TA,TA,Y,0,24,0,Non,2,2006,New,12.046138607613848,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,75.0,7950,Pave,None,IR,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,Hip,CompShg,HdBoard,Plywood,HasMasVnr,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698,728,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,Fin,2.0,440.0,TA,TA,Y,252,0,0,MnPrv,7,2009,WD ,11.979799201207037,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,80.0,10400,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,Hip,CompShg,Plywood,Plywood,HasMasVnr,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682,0,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2.0,530.0,TA,TA,Y,98,0,0,MnPrv,5,2008,WD ,12.066810578196666,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,85.0,10628,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,Flat,NonCompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,Unf,2.0,526.0,TA,TA,Y,0,0,0,GdWo,4,2007,WD ,12.025749091398891,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
160,RL,24.0,2280,Pave,None,Reg,Lvl,FR,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,855.0,GasA,TA,Y,SBrkr,855,601,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Unf,2.0,440.0,TA,TA,Y,87,0,0,Non,7,2009,WD ,11.908340237224891,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
90,RL,64.0,7018,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Non,Non,Non,Non,0.0,Non,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1114,1114,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,None,Detchd,Unf,2.0,720.0,TA,TA,Y,73,0,0,Non,6,2009,WD ,11.904852681283913,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
160,RL,75.0,10762,Pave,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,626.0,GasA,TA,Y,SBrkr,626,591,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,RFn,1.0,288.0,TA,TA,Y,0,28,0,Non,4,2009,WD ,11.695247021764184,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,60.0,7024,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,None,Attchd,Fin,2.0,450.0,TA,TA,Y,0,49,0,Non,6,2007,WD ,11.964001084330445,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RL,50.0,7585,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Fa,Y,Fuse,1002,454,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,TA,Detchd,Unf,1.0,280.0,TA,TA,P,0,0,0,Non,8,2006,WD ,11.424094251263613,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
30,RL,67.0,8777,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Gd,Y,Fuse,796,0,796,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,None,None,0.0,0.0,None,None,P,328,0,164,MnPrv,5,2008,WD ,11.350406535472453,Blt/Remod>20 yrs,Finished,None,No3SeasonPorch,NoScreenPorch
20,RL,70.0,9170,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,2.0,461.0,Fa,Fa,Y,0,0,184,GdPrv,4,2007,WD ,11.84939770159144,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,66.0,7742,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,386.0,TA,TA,Y,0,0,0,MnPrv,1,2007,WD ,11.751942365440728,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,FV,64.0,8791,Pave,None,IR,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,361.0,864.0,GasA,Ex,Y,SBrkr,864,864,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,673.0,TA,TA,Y,216,56,0,Non,5,2008,WD ,12.24288661865289,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
75,RL,60.0,19800,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Gd,Detchd,Unf,2.0,836.0,TA,TA,Y,684,80,32,Non,12,2006,WD ,12.936033799212835,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,90.0,13339,Pave,None,IR,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,Gable,CompShg,HdBoard,Plywood,HasMasVnr,132.0,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,875.0,621.0,1561.0,GasA,TA,Y,SBrkr,1561,0,1561,1.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Attchd,Fin,2.0,463.0,TA,TA,Y,0,148,0,Non,5,2009,WD ,12.170445467887022,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
60,RL,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,Fin,2.0,343.0,TA,TA,Y,0,36,0,Non,3,2009,WD ,12.066810578196666,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,78.0,11419,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,699.0,Unf,0.0,0.0,699.0,GasA,Ex,Y,Fuse,801,726,1527,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,Unf,2.0,410.0,TA,TA,Y,0,0,134,GdWo,12,2009,WD ,11.934919875029603,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,72.0,7226,Pave,None,IR,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2.0,595.0,TA,TA,Y,0,45,0,Non,6,2008,WD ,12.117241431823558,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RL,60.0,11100,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,Unf,1.0,253.0,TA,TA,Y,0,0,68,Non,7,2007,WD ,11.824079893607152,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,80.0,12435,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,1792,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,0,96,0,Non,5,2008,WD ,12.352335152508426,Blt/Remod<10 yrs,Finished,After 2000,Has3SeasonPorch,NoScreenPorch
20,RL,57.0,6420,Pave,None,IR,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,551.0,219.0,980.0,GasA,Fa,Y,Fuse,1148,0,1148,0.0,1.0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,0,Non,9,2006,WD ,11.72399643505017,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,59.0,16466,Pave,None,IR,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872,521,1393,0.0,0.0,1,1,3,1,TA,8,Typ,0,None,Attchd,Unf,1.0,300.0,TA,TA,Y,121,0,0,Non,4,2008,WD ,11.816726919301892,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
80,RL,65.0,6285,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,456.0,960.0,GasA,TA,Y,SBrkr,1044,0,1044,1.0,0.0,1,0,3,1,TA,7,Typ,1,Fa,Detchd,Unf,2.0,528.0,TA,Fa,Y,228,0,0,Non,4,2007,WD ,11.801856756822442,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,71.0,9204,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144,0,1144,1.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,336.0,TA,TA,Y,0,88,0,Non,8,2008,COD,11.728036844587175,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,78.0,12011,Pave,None,IR,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,130.0,1086.0,GasA,Ex,Y,SBrkr,1086,838,1924,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,592.0,TA,TA,Y,208,75,0,Non,6,2006,WD ,12.542544882151386,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
60,RL,108.0,14774,Pave,None,IR,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,3.0,779.0,TA,TA,Y,668,30,0,Non,5,2010,WD ,12.716402146247475,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,11792,Pave,None,IR,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,2283,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,632.0,TA,TA,Y,120,46,0,Non,8,2009,WD ,12.506177237980511,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RL,60.0,8064,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,174.0,795.0,GasA,Gd,N,SBrkr,765,368,1133,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,2.0,900.0,TA,TA,Y,0,0,0,Non,12,2009,COD,11.763684183317412,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
120,RL,50.0,7175,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,494.0,1398.0,GasA,Gd,Y,SBrkr,1398,0,1398,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,RFn,2.0,542.0,TA,TA,Y,0,46,0,MnPrv,7,2006,WD ,12.05524975579559,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
85,RL,72.0,10820,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,810,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,0,MnPrv,6,2006,WD ,11.77528972943772,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,34.0,5381,Pave,None,IR,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900.0,Unf,0.0,406.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,1306,1.0,0.0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,624.0,TA,TA,Y,170,63,0,Non,8,2009,WD ,12.185869938212655,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
45,RM,50.0,5000,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,RR,Norm,1Fam,1.5Unf,5,6,1941,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,720.0,GasA,Po,N,Fuse,803,0,803,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2.0,360.0,TA,TA,Y,0,0,244,Non,12,2007,WD ,11.37366339763672,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RM,55.0,8674,Pave,None,Reg,HLS,Inside,Gtl,BrkSide,RR,Artery,1Fam,1.5Fin,5,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,0.0,910.0,GasA,TA,Y,SBrkr,910,525,1435,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,33,0,Non,3,2007,WD ,11.761736763033015,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,85.0,13175,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,Gable,CompShg,Plywood,Plywood,HasMasVnr,119.0,TA,TA,CBlock,Gd,TA,No,ALQ,790.0,Rec,163.0,589.0,1542.0,GasA,TA,Y,SBrkr,2073,0,2073,1.0,0.0,2,0,3,1,TA,7,Min1,2,TA,Attchd,Unf,2.0,500.0,TA,TA,Y,349,0,0,MnPrv,2,2010,WD ,12.254862809699606,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,0.0,11275,Pave,None,IR,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,Gable,CompShg,MetalSd,MetalSd,HasMasVnr,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096,895,1991,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,432.0,TA,Fa,Y,0,0,19,Non,3,2007,WD ,12.301382825334498,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,60.0,9600,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067,0,1067,0.0,0.0,2,0,2,1,Gd,4,Min2,0,None,Attchd,Unf,2.0,436.0,TA,TA,Y,290,0,0,Non,2,2010,WD ,11.759785542901755,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RM,120.0,9000,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,130.0,Unf,0.0,550.0,680.0,GasA,Ex,Y,SBrkr,680,494,1174,0.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,116,26,40,MnPrv,6,2007,WD ,11.813030057420567,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,74.0,9990,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,1689,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,432.0,TA,TA,Y,428,120,0,Non,7,2008,WD ,12.339291489316397,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
